id,operations_num,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,index_type,thread_num,throughput,throughput_read,throughput_write,init_table_size,memory_consumption,thread_num,min,50 percentile,90 percentile,99 percentile,99.9 percentile,99.99 percentile,max,avg,seed,scan_num,latency_variance,latency_sample,data_shift,pgm,error_bound,table_size,bli_initial_filled_ratio,bli_sbuck_size,bli_dbuck_size
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,alexol,12,21562886,0,0,100000000,3144647416,12,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,lippol,12,22604068,0,0,100000000,27809675808,12,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,finedex,12,13983158,0,0,100000000,0,12,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,buckindex,12,58247139,0,0,100000000,4,12,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,alexol,12,24982539,0,0,100000000,3137754168,12,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,lippol,12,20407087,0,0,100000000,35167965312,12,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,finedex,12,15854967,0,0,100000000,0,12,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,buckindex,13,73690240,0,0,100000000,3,13,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,alexol,13,49992822,0,0,100000000,3074144304,13,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,lippol,13,24473947,0,0,100000000,26957893184,13,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,finedex,13,21166586,0,0,100000000,0,13,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,buckindex,13,85322859,0,0,100000000,2,13,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,alexol,13,22773188,0,0,100000000,3144647416,13,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,lippol,13,24374173,0,0,100000000,27809675808,13,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,finedex,13,15117298,0,0,100000000,0,13,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,buckindex,13,63618003,0,0,100000000,4,13,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,alexol,13,26438715,0,0,100000000,3137754168,13,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,lippol,13,22188634,0,0,100000000,35167965312,13,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,finedex,13,16745192,0,0,100000000,0,13,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,buckindex,14,79440749,0,0,100000000,3,14,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,alexol,14,55952034,0,0,100000000,3074144304,14,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,lippol,14,25652210,0,0,100000000,26957893184,14,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,finedex,14,22812945,0,0,100000000,0,14,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,buckindex,14,95302098,0,0,100000000,2,14,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,alexol,14,25153039,0,0,100000000,3144647416,14,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,lippol,14,25975310,0,0,100000000,27809675808,14,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,finedex,14,16707927,0,0,100000000,0,14,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,buckindex,14,68550175,0,0,100000000,4,14,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,alexol,14,28455477,0,0,100000000,3137754168,14,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,lippol,14,23326387,0,0,100000000,35167965312,14,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,finedex,14,18609239,0,0,100000000,0,14,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,buckindex,15,85186110,0,0,100000000,3,15,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,alexol,15,59594930,0,0,100000000,3074144304,15,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,lippol,15,27557011,0,0,100000000,26957893184,15,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,finedex,15,24848639,0,0,100000000,0,15,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,buckindex,15,86236909,0,0,100000000,2,15,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,alexol,15,26162084,0,0,100000000,3144647416,15,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,lippol,15,27808131,0,0,100000000,27809675808,15,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,finedex,15,18006831,0,0,100000000,0,15,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,buckindex,15,73656730,0,0,100000000,4,15,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,alexol,15,30062903,0,0,100000000,3137754168,15,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,lippol,15,25152351,0,0,100000000,35167965312,15,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,finedex,15,19879558,0,0,100000000,0,15,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,buckindex,16,91645790,0,0,100000000,3,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,alexol,16,62764697,0,0,100000000,3074144304,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,lippol,16,30106204,0,0,100000000,26957893184,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,finedex,16,26488892,0,0,100000000,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,buckindex,16,109370288,0,0,100000000,2,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,alexol,16,28121081,0,0,100000000,3144647416,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,lippol,16,30424498,0,0,100000000,27809675808,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,finedex,16,19546656,0,0,100000000,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,buckindex,16,78893928,0,0,100000000,4,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,alexol,16,33445095,0,0,100000000,3137754168,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,lippol,16,26788208,0,0,100000000,35167965312,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,finedex,16,21367747,0,0,100000000,0,16,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,buckindex,17,96685406,0,0,100000000,3,17,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,alexol,17,67679853,0,0,100000000,3074144304,17,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,lippol,17,32271656,0,0,100000000,26957893184,17,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,finedex,17,28191009,0,0,100000000,0,17,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,buckindex,17,115545269,0,0,100000000,2,17,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,alexol,17,29762990,0,0,100000000,3144647416,17,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,lippol,17,32495597,0,0,100000000,27809675808,17,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,finedex,17,20112125,0,0,100000000,0,17,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,buckindex,17,83901244,0,0,100000000,4,17,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,alexol,17,34797152,0,0,100000000,3137754168,17,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,lippol,17,28238361,0,0,100000000,35167965312,17,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,finedex,17,22187537,0,0,100000000,0,17,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,buckindex,18,103381848,0,0,100000000,3,18,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,alexol,18,71123413,0,0,100000000,3074144304,18,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,lippol,18,33474478,0,0,100000000,26957893184,18,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,finedex,18,29950873,0,0,100000000,0,18,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,buckindex,18,118577775,0,0,100000000,2,18,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,alexol,18,31552386,0,0,100000000,3144647416,18,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,lippol,18,33809088,0,0,100000000,27809675808,18,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,finedex,18,22127312,0,0,100000000,0,18,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,buckindex,18,87900621,0,0,100000000,4,18,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,alexol,18,37643943,0,0,100000000,3137754168,18,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,lippol,18,30222463,0,0,100000000,35167965312,18,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,finedex,18,23599825,0,0,100000000,0,18,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,buckindex,19,108294022,0,0,100000000,3,19,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,alexol,19,76449563,0,0,100000000,3074144304,19,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,lippol,19,35230388,0,0,100000000,26957893184,19,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,finedex,19,31100185,0,0,100000000,0,19,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,buckindex,19,127268735,0,0,100000000,2,19,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,alexol,19,33196048,0,0,100000000,3144647416,19,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,lippol,19,36155904,0,0,100000000,27809675808,19,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,finedex,19,23183202,0,0,100000000,0,19,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,buckindex,19,92700403,0,0,100000000,4,19,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,alexol,19,38834722,0,0,100000000,3137754168,19,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,lippol,19,32468381,0,0,100000000,35167965312,19,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,finedex,19,25444415,0,0,100000000,0,19,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,buckindex,20,106222059,0,0,100000000,3,20,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,alexol,20,79190982,0,0,100000000,3074144304,20,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,lippol,20,37103251,0,0,100000000,26957893184,20,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,finedex,20,33893727,0,0,100000000,0,20,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,buckindex,20,129482298,0,0,100000000,2,20,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,alexol,20,35650096,0,0,100000000,3144647416,20,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,lippol,20,38287237,0,0,100000000,27809675808,20,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,finedex,20,24343461,0,0,100000000,0,20,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,buckindex,20,92787075,0,0,100000000,4,20,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,alexol,20,40599841,0,0,100000000,3137754168,20,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,lippol,20,33355463,0,0,100000000,35167965312,20,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,finedex,20,26463317,0,0,100000000,0,20,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,buckindex,21,118301290,0,0,100000000,3,21,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,alexol,21,85063127,0,0,100000000,3074144304,21,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,lippol,21,38968744,0,0,100000000,26957893184,21,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,finedex,21,35359590,0,0,100000000,0,21,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,buckindex,21,138379916,0,0,100000000,2,21,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,alexol,21,36002029,0,0,100000000,3144647416,21,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,lippol,21,40291140,0,0,100000000,27809675808,21,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,finedex,21,25694199,0,0,100000000,0,21,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,buckindex,21,104203260,0,0,100000000,4,21,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,alexol,21,41915480,0,0,100000000,3137754168,21,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,lippol,21,35474112,0,0,100000000,35167965312,21,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,finedex,21,27529476,0,0,100000000,0,21,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,buckindex,22,126739995,0,0,100000000,3,22,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,alexol,22,87858980,0,0,100000000,3074144304,22,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,lippol,22,40767495,0,0,100000000,26957893184,22,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,finedex,22,37432994,0,0,100000000,0,22,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,buckindex,22,147190786,0,0,100000000,2,22,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,alexol,22,38059138,0,0,100000000,3144647416,22,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,lippol,22,41749139,0,0,100000000,27809675808,22,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,finedex,22,27134894,0,0,100000000,0,22,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,buckindex,22,109856245,0,0,100000000,4,22,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,alexol,22,45741019,0,0,100000000,3137754168,22,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,lippol,22,36684341,0,0,100000000,35167965312,22,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,finedex,22,29836652,0,0,100000000,0,22,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,buckindex,23,132515945,0,0,100000000,3,23,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,alexol,23,90748004,0,0,100000000,3074144304,23,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,lippol,23,42986004,0,0,100000000,26957893184,23,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/books,finedex,23,38797700,0,0,100000000,0,23,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,buckindex,23,156994897,0,0,100000000,2,23,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,alexol,23,39677864,0,0,100000000,3144647416,23,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,lippol,23,43317735,0,0,100000000,27809675808,23,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/fb,finedex,23,27579807,0,0,100000000,0,23,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,buckindex,23,114561412,0,0,100000000,4,23,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,alexol,23,46623822,0,0,100000000,3137754168,23,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,lippol,23,38990475,0,0,100000000,35167965312,23,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
2.0241E+13,100000000,0.7,0.3,0,0,0,../datasets/osm,finedex,23,30939755,0,0,100000000,0,23,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,64,200000000,0,0,0
